Store,Dept,Date,Weekly_Sales,IsHoliday
13,34,2011-10-14,17091.75,False
42,44,2011-12-09,2.0,False
31,10,2011-12-09,20880.3,False
42,74,2010-03-12,2.76,False
12,23,2011-03-04,41911.26,False
44,95,2012-01-06,32025.91,False
42,17,2012-05-04,498.81,False
8,44,2012-07-27,2819.54,False
13,29,2011-01-28,4918.09,False
35,98,2011-04-29,34.27,False
44,17,2010-10-29,654.82,False
32,44,2011-06-03,3441.14,False
35,44,2012-03-09,1446.67,False
22,38,2010-09-10,56462.02,True
29,21,2011-03-04,4094.14,False
20,44,2011-09-16,7738.47,False
24,11,2010-04-09,14879.19,False
32,80,2011-06-24,16184.24,False
3,67,2012-05-18,4626.29,False
42,96,2010-04-02,14300.67,False
21,24,2010-03-12,7312.66,False
21,33,2010-03-26,5525.15,False
32,24,2012-03-09,3743.82,False
32,40,2010-03-05,60638.73,False
6,9,2010-11-19,37943.55,False
30,12,2011-08-26,110.8,False
43,16,2011-12-23,1345.25,False
29,6,2011-11-04,2076.55,False
37,79,2012-06-15,7100.5,False
2,38,2012-05-18,84321.52,False
6,7,2010-10-08,21273.11,False
25,6,2011-04-01,2341.56,False
41,46,2011-05-13,33632.36,False
33,97,2010-11-26,4031.59,True
2,24,2011-07-29,7592.65,False
18,71,2012-05-11,6958.45,False
14,47,2012-03-16,-109.0,False
4,77,2011-11-25,954.0,True
41,13,2011-07-29,33052.49,False
41,92,2011-04-01,111861.58,False
43,25,2010-08-13,50.75,False
19,79,2012-07-13,20739.2,False
21,52,2012-02-17,3611.51,False
24,59,2010-12-17,5230.43,False
26,83,2011-05-13,2103.89,False
39,34,2010-10-15,12163.83,False
38,85,2012-07-20,38.82,False
45,90,2012-09-07,23505.91,True
35,21,2011-04-08,3651.16,False
3,2,2011-11-25,14641.28,True
25,41,2010-12-24,23023.24,False
4,67,2010-10-29,10388.55,False
40,46,2011-02-04,7954.24,False
1,87,2010-10-01,46866.41,False
35,81,2010-02-26,8926.56,False
40,10,2011-06-17,20282.27,False
6,5,2011-10-14,30574.7,False
8,20,2012-01-13,3386.52,False
26,46,2012-04-20,9918.72,False
29,13,2011-03-04,19601.96,False
30,82,2010-12-24,15180.62,False
24,74,2012-03-23,10894.61,False
21,6,2010-07-30,4566.38,False
18,85,2012-08-24,2165.13,False
39,18,2012-09-21,12879.82,False
39,28,2011-07-22,341.64,False
31,96,2012-10-05,27079.8,False
45,23,2012-01-13,16251.9,False
13,22,2012-01-13,14680.83,False
17,44,2010-11-05,7902.9,False
8,56,2011-10-14,3151.96,False
28,34,2012-07-13,16610.9,False
28,28,2011-08-05,346.21,False
7,1,2011-07-22,9872.61,False
25,56,2011-12-02,1872.15,False
24,79,2011-01-07,20085.84,False
24,55,2011-07-15,9792.08,False
20,85,2011-07-08,5445.43,False
29,23,2011-01-21,11053.45,False
28,42,2010-10-29,7131.72,False
45,67,2010-10-22,5765.74,False
22,55,2011-10-14,7366.63,False
42,23,2011-09-16,35.35,False
8,41,2010-08-06,1001.0,False
37,17,2011-05-13,314.1,False
37,9,2010-07-02,235.85,False
19,93,2011-11-04,38735.61,False
31,28,2010-09-03,309.76,False
38,38,2012-01-27,70520.99,False
41,6,2010-10-29,2792.22,False
8,5,2010-03-05,15509.14,False
31,4,2012-08-31,37510.82,False
15,72,2011-02-11,56790.13,True
41,97,2010-11-26,17735.61,True
20,80,2010-11-26,31732.48,True
34,54,2012-04-20,24.88,False
43,21,2011-06-24,1327.71,False
23,71,2011-02-18,16482.0,False
6,36,2010-04-02,4126.5,False
22,79,2011-06-03,17389.56,False
18,87,2011-09-30,17849.6,False
15,13,2011-06-03,20538.5,False
21,52,2011-09-02,1747.0,False
3,74,2010-02-12,3826.36,True
5,38,2010-11-19,58484.68,False
25,56,2011-09-30,2688.83,False
23,90,2011-06-10,19882.11,False
12,7,2011-11-04,30814.42,False
29,6,2011-09-30,2470.15,False
25,10,2011-11-25,33431.96,True
20,58,2010-05-14,3765.0,False
31,10,2011-09-30,23116.89,False
42,60,2012-07-13,207.0,False
25,74,2010-04-16,10478.39,False
19,30,2012-06-29,4717.48,False
26,42,2012-09-14,2768.86,False
13,80,2012-08-17,21488.38,False
38,3,2010-03-05,500.01,False
13,48,2010-12-24,4506.0,False
40,24,2011-02-11,2106.94,True
11,74,2011-05-13,22175.34,False
4,3,2012-08-24,52365.07,False
6,1,2012-07-27,17063.1,False
22,54,2010-04-23,65.0,False
26,24,2012-10-26,2707.95,False
38,14,2011-06-10,890.16,False
2,35,2010-07-09,3703.0,False
28,93,2011-04-15,38939.19,False
29,59,2011-06-03,178.63,False
6,30,2010-06-04,6099.38,False
32,7,2011-11-25,76678.2,True
38,12,2011-12-16,53.34,False
2,81,2010-09-17,30509.71,False
28,16,2011-01-28,3639.62,False
19,82,2010-10-08,22008.73,False
3,40,2012-10-19,20466.79,False
14,30,2010-08-27,8012.24,False
28,4,2010-11-05,33363.98,False
21,22,2010-02-12,11749.46,True
34,4,2012-01-13,19696.52,False
41,26,2012-01-06,3391.19,False
17,32,2011-02-04,4906.53,False
45,74,2010-08-20,11667.75,False
43,32,2010-05-28,55.0,False
20,93,2011-10-07,57338.47,False
34,46,2012-04-27,17459.07,False
1,3,2012-03-23,7910.22,False
33,12,2010-10-01,21.02,False
16,35,2011-05-27,1076.0,False
24,1,2011-09-30,15856.9,False
6,41,2012-03-09,2255.25,False
3,56,2012-08-10,362.19,False
30,21,2012-01-27,1256.66,False
13,25,2011-08-19,16158.18,False
4,28,2012-02-17,1044.44,False
37,87,2010-12-24,1138.64,False
8,9,2011-05-27,11445.31,False
38,85,2011-09-30,72.18,False
44,93,2012-07-06,14567.48,False
5,2,2011-02-04,11470.96,False
35,22,2011-03-04,24536.92,False
23,9,2011-02-11,21048.32,True
33,12,2011-01-28,16.88,False
9,35,2012-09-28,757.09,False
43,16,2011-06-10,3357.51,False
4,94,2012-10-26,76523.09,False
34,85,2012-01-06,2275.51,False
29,74,2010-08-27,11104.95,False
25,32,2011-11-18,3547.57,False
2,36,2012-09-07,824.22,True
5,30,2011-12-02,803.84,False
33,42,2012-01-27,72.86,False
9,74,2011-03-11,7196.83,False
35,74,2010-07-16,29238.9,False
30,7,2012-05-04,316.22,False
33,2,2012-07-27,7889.48,False
12,98,2012-01-13,796.29,False
28,17,2012-06-01,7401.51,False
36,38,2011-04-01,20722.68,False
35,93,2010-03-26,1390.32,False
15,17,2010-07-02,11642.71,False
32,21,2010-10-22,5358.06,False
17,1,2011-02-11,34220.34,True
4,91,2012-03-30,62430.18,False
18,16,2012-01-06,4174.07,False
35,83,2011-02-18,2843.26,False
22,21,2012-03-23,5009.22,False
33,44,2012-10-12,10.0,False
2,94,2012-04-27,64994.05,False
1,32,2012-02-24,8802.92,False
25,85,2011-07-29,3843.94,False
12,38,2011-08-19,48363.45,False
22,25,2010-08-06,7422.5,False
26,23,2010-12-17,24708.11,False
27,44,2010-06-04,5102.47,False
41,82,2012-03-16,17136.8,False
45,9,2012-03-30,24073.23,False
34,23,2010-05-07,12312.67,False
25,28,2012-04-13,575.87,False
1,27,2011-06-10,1027.89,False
19,35,2011-11-04,2360.08,False
40,29,2011-09-23,2780.78,False
10,52,2011-01-21,5544.57,False
19,26,2011-11-11,8187.41,False
24,2,2012-03-16,37820.06,False
30,81,2010-12-17,11071.57,False
14,26,2012-03-02,10064.43,False
10,24,2010-12-10,23812.43,False
32,40,2011-07-29,55940.9,False
33,80,2011-05-27,7346.57,False
15,56,2011-05-20,9351.04,False
21,21,2012-08-17,3086.06,False
25,79,2012-05-25,9320.05,False
33,83,2010-10-08,2441.04,False
37,81,2011-05-20,10975.63,False
16,24,2011-03-25,2741.31,False
28,9,2010-05-28,22497.55,False
17,38,2012-06-29,86989.63,False
7,92,2012-04-13,22076.3,False
33,16,2012-08-24,196.34,False
5,96,2012-09-28,8575.16,False
36,94,2010-05-21,70883.76,False
32,81,2012-03-30,16209.58,False
32,74,2010-06-25,13597.02,False
26,24,2011-12-23,5493.91,False
14,6,2010-11-19,7729.59,False
14,25,2010-09-10,15985.16,True
20,92,2010-08-13,173063.58,False
18,40,2011-02-11,67131.51,True
2,96,2010-02-19,29022.9,False
42,93,2011-02-04,33997.59,False
28,85,2010-10-22,2027.14,False
3,56,2012-06-15,892.39,False
15,80,2011-03-18,15.92,False
1,33,2010-12-10,9441.03,False
22,85,2011-12-09,5627.8,False
3,19,2010-07-23,467.2,False
45,19,2010-10-08,1812.41,False
19,34,2012-09-07,19291.26,True
30,7,2010-12-24,646.89,False
30,11,2012-03-02,474.65,False
24,92,2011-10-28,123905.76,False
11,33,2011-05-06,5678.54,False
29,98,2012-01-27,85.5,False
42,80,2011-10-28,13857.71,False
8,2,2010-10-08,36121.79,False
20,33,2012-03-30,9492.96,False
21,12,2012-08-03,3072.72,False
32,28,2011-07-08,307.67,False
1,67,2011-05-13,17687.93,False
25,33,2012-04-06,3345.71,False
26,81,2012-10-19,18900.12,False
14,81,2011-05-13,40943.49,False
18,93,2010-07-16,915.72,False
22,56,2011-07-15,2343.2,False
11,56,2011-08-19,889.5,False
27,71,2010-03-26,13296.78,False
11,91,2010-05-14,44536.62,False
25,49,2010-12-31,12204.32,True
44,42,2010-11-26,22.32,True
21,81,2010-09-24,3830.5,False
41,6,2011-01-21,1623.16,False
22,12,2010-03-12,3888.27,False
34,74,2011-03-18,7483.26,False
26,11,2012-06-22,43517.35,False
14,90,2010-11-26,125679.52,True
8,20,2011-05-20,4241.89,False
22,13,2011-02-25,38042.56,False
6,12,2012-03-30,6903.05,False
21,40,2010-06-25,38507.08,False
39,9,2011-06-24,21238.19,False
11,3,2011-07-22,27797.32,False
18,41,2011-01-14,358.0,False
30,23,2011-04-08,42.86,False
17,74,2012-06-01,12850.4,False
23,90,2010-02-26,17944.03,False
21,54,2011-10-14,68.84,False
1,93,2012-04-13,82109.08,False
14,16,2012-07-20,26824.01,False
14,27,2011-10-07,2918.55,False
44,81,2012-08-10,8383.11,False
33,96,2011-02-25,8793.95,False
18,41,2012-03-23,1018.5,False
17,26,2010-11-19,7781.08,False
18,30,2011-12-23,5604.68,False
34,24,2011-05-27,2679.73,False
15,14,2010-06-18,12297.19,False
43,7,2010-11-26,525.15,True
27,95,2011-04-08,116466.48,False
31,46,2010-05-14,24752.11,False
28,32,2011-02-04,10963.41,False
29,67,2011-12-09,8507.11,False
14,16,2012-01-06,3410.96,False
12,32,2011-12-16,16233.67,False
17,3,2011-03-25,12995.25,False
13,90,2010-07-30,94952.54,False
11,59,2011-01-07,902.64,False
2,44,2011-04-01,6466.57,False
19,42,2010-03-26,6301.91,False
37,49,2012-02-03,2.97,False
21,49,2011-10-07,11639.2,False
15,38,2010-10-01,61558.99,False
35,81,2012-06-29,6287.57,False
42,13,2011-04-15,14280.21,False
39,14,2010-04-30,16780.78,False
39,10,2010-08-06,15850.06,False
26,91,2010-11-19,34090.22,False
32,25,2010-02-19,6019.17,False
23,94,2011-11-18,225.32,False
3,74,2012-02-03,3453.73,False
45,18,2011-09-23,4699.93,False
24,34,2010-12-31,11561.5,True
2,37,2010-05-28,5193.21,False
35,36,2010-02-12,2189.0,True
28,60,2010-08-13,660.0,False
5,55,2010-12-17,4526.86,False
18,5,2010-11-05,21512.5,False
20,60,2011-09-16,580.8,False
13,25,2012-09-14,12415.45,False
25,79,2012-02-17,8394.27,False
13,49,2011-10-14,6937.48,False
18,9,2010-12-31,9443.71,True
28,28,2012-01-06,766.24,False
35,11,2010-10-08,13490.17,False
19,44,2012-10-26,7295.79,False
30,94,2012-04-13,24212.45,False
6,52,2011-10-21,5591.14,False
14,5,2011-05-13,18802.74,False
24,17,2012-02-03,12110.98,False
25,16,2011-03-18,6947.93,False
4,8,2012-01-20,61835.98,False
40,8,2010-03-12,33912.31,False
31,52,2012-10-26,750.54,False
17,91,2011-05-20,11470.6,False
4,2,2010-08-06,87791.77,False
1,72,2010-09-17,43582.89,False
12,95,2012-04-13,43363.06,False
33,14,2010-06-25,1145.65,False
44,24,2012-10-05,7.97,False
20,25,2011-08-05,17917.48,False
40,22,2011-03-04,5551.93,False
7,1,2012-05-04,5589.62,False
31,58,2011-01-28,4210.0,False
4,35,2011-12-30,3572.32,True
36,79,2011-08-05,22980.08,False
16,23,2012-05-11,8849.55,False
27,26,2011-03-11,12274.25,False
45,36,2011-07-22,1942.0,False
6,91,2011-01-07,46794.16,False
2,23,2011-05-20,24385.42,False
21,92,2011-03-18,20926.56,False
9,25,2011-10-28,4879.78,False
37,60,2012-02-10,810.0,True
8,24,2011-10-21,4088.22,False
20,7,2011-07-22,34520.48,False
10,90,2011-07-22,13289.51,False
26,90,2010-05-14,51732.88,False
32,74,2010-09-17,14177.87,False
9,59,2011-04-08,45.28,False
45,2,2011-07-08,34849.99,False
19,93,2010-07-09,41277.26,False
41,33,2010-05-28,6461.75,False
32,33,2011-06-10,4203.09,False
34,14,2012-06-15,8893.17,False
30,6,2011-12-09,7.34,False
30,90,2012-07-20,33365.59,False
8,2,2012-07-13,34039.04,False
20,93,2010-12-31,44693.92,True
22,90,2010-09-03,22728.52,False
42,95,2011-09-02,61796.83,False
41,55,2011-07-08,5719.76,False
25,71,2012-08-03,2878.89,False
10,82,2011-01-07,20903.03,False
7,16,2012-09-21,9520.32,False
15,79,2011-04-01,7813.46,False
29,9,2012-04-27,18421.33,False
15,16,2012-01-06,2725.1,False
36,26,2010-11-26,105.75,True
13,35,2010-04-09,4294.0,False
3,79,2010-10-08,6616.11,False
44,91,2010-12-17,15632.56,False
40,56,2011-03-25,1766.31,False
2,16,2012-06-29,48796.53,False
27,35,2011-12-02,3542.57,False
26,55,2010-11-26,34809.68,True
38,46,2010-10-15,4914.5,False
26,59,2011-07-15,113.87,False
3,40,2010-10-01,15668.55,False
18,9,2010-07-16,27699.41,False
5,87,2010-10-29,7009.77,False
23,40,2011-04-22,57466.92,False
19,5,2011-03-25,23459.54,False
41,91,2011-12-09,57239.77,False
6,74,2012-03-16,23514.55,False
11,59,2011-06-03,331.53,False
39,17,2012-09-28,11571.45,False
16,36,2012-04-27,700.0,False
7,56,2010-05-28,23546.78,False
8,26,2011-03-11,6932.88,False
17,90,2011-03-18,27953.92,False
14,40,2010-04-23,82830.16,False
43,95,2012-07-27,65338.55,False
26,17,2010-10-15,8552.07,False
13,74,2010-05-21,26690.07,False
44,91,2011-02-18,16444.55,False
38,80,2010-07-02,10925.94,False
4,9,2011-04-15,35978.27,False
34,2,2012-02-10,37161.16,True
1,56,2011-11-25,2003.93,True
11,23,2012-05-11,35082.76,False
8,95,2011-09-30,58064.22,False
41,2,2012-08-10,57499.47,False
45,1,2011-05-27,10632.88,False
43,7,2010-02-05,488.29,False
26,74,2010-07-30,10677.27,False
24,3,2012-08-31,32162.64,False
42,82,2010-06-18,6540.06,False
17,71,2012-01-20,2819.12,False
39,71,2010-04-30,4109.2,False
40,40,2010-09-17,31388.25,False
27,46,2011-10-28,35887.85,False
11,26,2012-06-08,9773.75,False
35,17,2011-10-28,14751.48,False
39,5,2010-12-24,124576.65,False
45,41,2010-02-12,423.0,True
44,59,2012-03-16,45.47,False
36,60,2012-04-06,270.0,False
11,93,2010-07-30,26553.64,False
36,42,2011-01-28,202.24,False
16,33,2010-06-25,2118.66,False
24,60,2011-07-01,88.0,False
21,82,2011-12-09,18872.29,False
20,38,2010-03-05,120605.01,False
25,9,2012-08-03,17379.03,False
23,97,2010-05-07,4460.88,False
33,87,2011-12-09,344.52,False
45,30,2011-04-22,2834.4,False
31,35,2010-05-14,2559.5,False
24,6,2010-09-24,4784.67,False
20,7,2012-03-30,45468.11,False
26,20,2010-12-10,2520.1,False
14,72,2011-08-12,79826.3,False
37,25,2011-09-09,38.36,True
26,85,2012-01-27,1191.86,False
40,13,2012-03-23,18580.56,False
4,9,2012-07-13,37168.06,False
22,8,2011-08-12,35910.4,False
6,29,2011-05-13,7288.59,False
31,54,2011-09-02,-15.0,False
35,23,2012-03-02,27409.55,False
4,6,2010-05-14,14605.7,False
33,97,2012-06-15,6563.89,False
41,40,2012-09-28,60839.99,False
39,17,2012-03-30,10104.34,False
45,14,2012-09-21,9861.32,False
2,71,2012-08-03,4692.81,False
8,37,2012-02-10,2638.86,True
18,82,2011-01-21,14486.54,False
6,48,2010-11-19,2784.0,False
22,41,2010-12-17,1537.75,False
14,22,2010-07-09,17795.87,False
22,5,2011-02-25,25704.37,False
25,93,2010-02-19,765.04,False
22,6,2011-10-07,2612.93,False
40,28,2010-08-06,363.5,False
37,60,2010-09-17,668.8,False
18,85,2011-04-29,1291.17,False
29,97,2012-01-20,2120.42,False
17,55,2012-03-30,8365.72,False
42,31,2012-07-06,81.0,False
31,34,2010-08-06,14489.63,False
24,95,2011-01-14,87238.44,False
23,33,2012-05-04,6813.69,False
16,48,2012-08-17,109.0,False
25,49,2010-07-02,10855.58,False
22,38,2012-05-25,73955.73,False
35,31,2011-03-04,3500.33,False
36,21,2012-08-17,208.52,False
4,80,2011-05-06,20364.74,False
42,1,2011-10-21,10826.88,False
4,3,2010-04-09,11584.81,False
27,3,2012-06-22,9488.19,False
14,71,2010-10-08,7722.74,False
42,80,2010-07-02,15017.8,False
19,10,2011-12-02,28705.07,False
13,46,2011-08-05,41852.18,False
17,74,2012-02-17,10708.89,False
35,79,2012-02-24,22182.3,False
22,35,2010-02-26,2411.0,False
14,93,2010-06-04,83236.56,False
32,47,2011-04-15,625.0,False
12,1,2012-07-27,11633.87,False
45,80,2012-09-14,708.54,False
35,38,2010-02-19,35822.78,False
33,91,2010-09-24,7890.88,False
11,54,2012-05-18,99.72,False
17,27,2011-12-16,3320.38,False
24,11,2011-03-11,11175.24,False
20,83,2010-07-16,6186.84,False
7,34,2011-06-03,4878.38,False
41,36,2011-09-09,1157.51,True
37,4,2011-11-18,18764.83,False
23,54,2010-06-04,531.0,False
4,32,2010-10-08,8281.06,False
2,56,2011-07-15,863.16,False
17,59,2011-07-22,371.67,False
21,1,2010-03-26,16156.06,False
22,54,2011-09-02,25.88,False
28,58,2010-12-03,2360.0,False
42,96,2012-03-30,16556.63,False
33,91,2012-02-24,9134.19,False
27,95,2011-06-17,128470.7,False
20,52,2010-07-16,2218.27,False
8,59,2012-04-06,162.59,False
1,97,2010-11-12,36255.13,False
16,14,2011-05-06,7243.41,False
16,82,2012-03-16,8328.64,False
22,81,2011-08-26,17653.78,False
1,40,2011-10-07,62225.38,False
45,92,2012-08-17,46063.34,False
34,3,2011-03-18,6535.07,False
25,52,2011-08-19,971.67,False
23,34,2011-05-13,27293.59,False
13,1,2011-03-18,38123.39,False
44,87,2011-07-01,400.56,False
36,92,2011-01-14,55473.11,False
11,25,2010-07-30,10600.25,False
40,13,2012-03-16,20451.0,False
9,19,2011-01-21,1980.55,False
37,10,2011-07-01,378.62,False
32,10,2010-06-18,22271.42,False
3,90,2010-05-28,1229.3,False
20,12,2010-09-10,9345.53,True
31,92,2011-09-30,118423.82,False
44,21,2010-07-02,763.16,False
21,33,2012-01-20,4535.83,False
23,85,2011-09-16,5673.88,False
2,94,2012-03-30,69388.36,False
16,95,2010-10-08,23037.35,False
31,52,2012-01-20,502.43,False
25,8,2012-04-20,28974.91,False
34,90,2011-01-07,42511.53,False
23,52,2012-09-07,2430.59,True
21,16,2011-03-18,9891.11,False
41,56,2011-06-03,35873.62,False
39,94,2012-10-19,69228.78,False
27,26,2011-02-11,11553.47,True
2,32,2010-03-26,8170.73,False
26,79,2012-03-09,13472.67,False
26,22,2012-09-28,7010.63,False
6,46,2012-06-08,33475.29,False
39,25,2010-05-14,6378.75,False
26,59,2012-08-03,150.93,False
30,42,2010-11-12,73.23,False
6,95,2012-10-26,82996.21,False
10,96,2012-03-09,12505.7,False
30,9,2011-06-10,236.45,False
42,79,2011-06-10,14235.84,False
42,17,2011-08-19,483.98,False
21,29,2012-10-12,4352.01,False
22,19,2012-07-13,1028.24,False
19,59,2012-03-02,330.12,False
18,58,2011-05-20,3085.0,False
28,97,2011-06-03,31261.02,False
44,74,2011-04-22,215.64,False
32,85,2010-09-17,1930.11,False
11,11,2012-09-21,13063.13,False
33,96,2010-07-02,9623.63,False
26,24,2011-01-07,1446.2,False
8,49,2010-06-04,1484.25,False
17,22,2010-10-01,6766.4,False
23,21,2010-11-26,14551.21,True
28,82,2011-12-23,39428.27,False
44,38,2011-12-16,46262.02,False
43,11,2010-09-10,392.64,True
19,2,2011-05-06,49113.66,False
20,38,2012-09-28,114014.23,False
21,8,2012-05-18,17556.76,False
8,94,2012-04-20,25361.92,False
23,41,2010-12-03,1898.47,False
35,35,2011-06-24,3505.97,False
20,22,2010-03-19,11083.99,False
40,27,2012-05-11,717.4,False
19,99,2012-03-02,30.0,False
24,72,2011-04-22,36322.31,False
13,40,2010-11-19,74814.38,False
5,92,2012-08-17,8131.36,False
13,33,2012-05-25,7780.08,False
34,83,2011-11-25,2334.39,True
25,13,2010-07-02,27507.96,False
25,12,2010-06-11,4073.11,False
14,38,2012-04-06,100080.09,False
28,20,2010-08-20,5916.14,False
10,5,2011-04-15,60626.22,False
33,91,2011-06-17,10621.9,False
4,38,2011-11-04,86723.45,False
31,72,2010-05-14,40319.72,False
27,21,2011-12-30,6526.66,True
7,11,2012-09-07,14048.67,True
23,6,2011-09-02,5115.87,False
5,31,2011-09-02,570.5,False
29,51,2010-10-29,3.71,False
27,72,2011-11-18,63920.72,False
18,26,2012-02-03,8416.02,False
31,6,2010-09-17,2851.18,False
16,26,2011-03-04,2520.37,False
21,18,2011-02-11,8004.74,True
16,12,2011-07-08,5578.13,False
41,74,2011-10-07,17906.68,False
19,67,2012-03-30,12553.21,False
25,4,2011-04-01,17282.09,False
14,79,2011-06-24,36057.08,False
45,1,2010-09-24,12977.57,False
8,3,2012-01-27,10858.58,False
20,29,2011-05-20,8054.84,False
35,17,2010-06-04,19174.46,False
23,82,2010-10-22,16298.21,False
32,80,2012-02-03,17272.29,False
16,13,2010-04-16,14855.26,False
7,51,2010-02-05,40.98,False
37,27,2012-05-25,17.31,False
39,56,2010-12-03,3921.38,False
26,44,2011-08-12,3063.86,False
5,8,2011-08-12,11632.82,False
21,35,2011-10-21,2887.14,False
11,41,2012-05-25,620.35,False
17,17,2010-06-04,9110.25,False
9,72,2012-10-12,27356.79,False
32,93,2012-10-05,33711.57,False
1,67,2011-02-18,17757.59,False
35,4,2011-12-23,17868.14,False
2,60,2012-01-27,275.0,False
38,28,2011-07-29,58.64,False
26,92,2010-12-24,98138.1,False
8,6,2011-10-21,3479.24,False
25,71,2011-01-28,2348.82,False
37,12,2011-01-21,92.7,False
30,72,2011-03-25,50.37,False
4,40,2012-07-06,79372.92,False
25,98,2010-08-06,42.25,False
